949	snowball fast. So, and I think from the	
950	video that I watched of Sam Orman	
951	recently, who again is the founder of	
952	Open Air and HBT, he basically says, and	
953	again I'm paraphrasing here. I will put	
954	it on the screen. We have this community	
955	knows things so I'll write it on the	
956	screen. But he effectively said that	
957	whoever gets to AGI first will have the	
958	technology	
959	>> to develop super intelligence	
960	>> where the AI can can rapidly increase	
961	its own intelligence and it will	
962	basically leave everyone else behind.	
963	>> Yes. Uh so that last bit is debatable	
964	but but let's just agree that uh so so	
965	in in a live uh you know one of the	
966	posts I shared and got a lot of	
967	interest is I refer to the the Altman as	
968	a brand not as a human. Okay. So the	
969	Altman is that uh persona of a	
970	California disruptive technologist that	
971	disrespects everyone. Okay. and believes	
972	that disruption is good for humanity and	
973	believes that this is good for safety	
974	and like everything else like we say war	
975	is for democracy and freedom they say uh	
976	developing you know putting AI on the	
977	open internet is good for everyone right	
978	it allows us to learn from our mistakes	
979	that was Sam Altman's 2023 spiel and if	
980	you recall at the time I was like this	
981	is the most dangerous you know one of	
982	the clips that really went viral you so	
983	you're you're so clever at finding the	
984	right clips is when I said	
985	>> I didn't I didn't do the clipping mate	
986	>> they're team teams remember the clip	
987	where I said we fucked up we always said	
988	don't put them on the open internet	
989	until we know what we're putting out in	
990	the world I'm going to be saying that	
991	>> yeah we we we fucked up on putting it on	
992	the open internet teaching it to to code	
993	and putting you know agents AI agents	
994	prompting other AIs now AI agents	
995	prompting other AIs are leading to	
996	self-developing AIS and and The problem	
997	is, of course, we, you know, anyone who	
998	has been on the inside of this knew that	
999	this was just a clever spiel made by a	
1000	PR manager for Sam Altman to sit with his	
1001	dreamy eyes in front of Congress and	
1002	say, "We want you to regulate us." Now,	
1003	they're saying, "We're unregulable."	
1004	Okay? And and when you really understand	
1005	what's happening here, what's happening	
1006	is it's so fast	
1007	that none of them has the choice to slow	
1008	down. It's impossible. Neither China	
1009	versus America or OpenAI versus Google.	
1010	the that the the only thing that I may	
1011	have may see happening that you you know	
1012	that that may differ a little bit from	
1013	your statement is if one of them gets	
1014	there first uh then they dominate for	
1015	the rest of humanity that is probably	
1016	true if they get there first uh with	
1017	within enough buffer. Okay. But the way	
1018	you look at Grock coming a week after	
1019	open AI, a week after uh you know	
1020	Gemini, a week after Claude and then	
1021	Claude comes again and then China	
1022	releases something and then Korea	
1023	releases some something. It is so fast	
1024	that we may get a few of them at the	
1025	same time or a few months apart. Okay,	
1026	before one of them has enough power to	
1027	become dominant. And that is a very	
1028	interesting scenario.	
1029	multiple AIs, all super intelligent.	
1030	>> It's funny, you know, I I got asked	
1031	yesterday, I was in I was in Belgium on	
1032	stage. There was, I don't know, maybe	
1033	4,000 people in the audience and a kid	
1034	stood up and he was like, um, you've had	
1035	a lot of conversations in the last year	
1036	about AI. Like, why do you care? And I	
1037	don't think people realize how,	
1038	even though I've had so many	
1039	conversations on this podcast about AI,	
1040	you	
1041	>> haven't made up your mind.	
1042	>> I I have more questions than ever.	
1043	>> I know. And it's and it doesn't seem	
1044	that anyone can satiate.	
1045	>> Anyone that tells you they can predict	
1046	the future is arrogant.	
1047	>> Yeah.	
1048	>> It is. It's never moved so fast.	
1049	>> It's nothing like nothing I've ever	
1050	seen. And you know, by the time that we	
1051	leave this conversation and I go to my	
1052	computer, there's going to be some	
1053	incredible new technology or application	
1054	of AI that didn't exist when I woke up	
1055	this morning. That creates probably	
1056	another paradigm shift in my brain.	
1057	Also, you know, I people have different	
1058	opinions of Elon Musk and they're	
1059	they're entitled to their own opinion,	
1060	but the other day, only a couple of days	
1061	ago, he did a tweet where he said, "At	
1062	times, AI existential dread is	
1063	overwhelming." And on the same day, he	
1064	tweeted, "I resisted AI for too long,	
1065	living in denial. Now it is game on."	
1066	And he tagged his AI companies. I don't	
1067	know what to make of I don't know what	
1068	to make of those tweets. I don't know.	
1069	And you know, I	
1070	I try really hard to figure out if	
1071	someone like Sam Wman has the best	
1072	interests of society at heart.	
1073	>> No.	
1074	>> Or if these people are just like	
1075	>> I'm saying that publicly. No.	
1076	As a matter of fact, so I know Sundar	
1077	Pichai. I work CEO of Alphabet, Google's	
1078	parent company. an amazing human being	
1079	on in all honesty. I know Demis Hassabis	
1080	is amazing human being. Okay. Uh you	
1081	know these are are ethical incredible uh	
1082	humans at heart. They have no choice.	
1083	Uh Sund by law	
1084	is uh demanded to take care of his his	
1085	shareholder value. That's that is his	
1086	job.	
1087	>> But Sund you said you know him. You used	
1088	to work at Google.	
1089	>> Yeah. He's not going to do anything that	
1090	he thinks is going to harm humanity.	
1091	>> But if if he does not continue to	
1092	advance AI, that by definition uh uh uh	
1093	contradicts his responsibility as the	
1094	CEO of a publicly traded company, he is	
1095	liable by law to continue to advance the	
1096	agenda. There's absolutely no doubt	
1097	about it. Now, so but but he's a good	
1098	person at heart. Deis is a good person	
1099	at heart. So they're trying so hard to	
1100	make it safe. Okay? As much as they can.	
1101	Reality however is the the the disruptor	
1102	the Altman as a brand doesn't care that	
1103	much.	
1104	>> How do you know that?	
1105	>> In reality the disruptor is someone that	
1106	comes in with the objective of I don't	
1107	like the status quo. I have a different	
1108	approach. And that different approach if	
1109	you just look at the story was we are a	
1110	nonforprofit that is funded mostly by	
1111	Elon Musk money. It's not entirely by	
1112	Elon Musk money. So context for people	
1113	that might not understand Open AI. The	
1114	reason I always give context is funnily	
1115	enough I think I told you this last	
1116	time. I went to a prison where they play	
1117	the D of CEO.	
1118	>> No way.	
1119	>> So they play the D of CO and I think	
1120	it's 50 prisons in the UK to young	
1121	offenders	
1122	>> and no violence there.	
1123	>> Well, I don't know. I can't I can't I	
1124	can't tell you whether violence has gone	
1125	up or down. But I was in the cell with	
1126	one of the prisoners, a young a young	
1127	black guy, and I was in his cell for for	
1128	a little while. I was reading through	
1129	his business plan, etc. And I said, "You	
1130	know what? You need to listen to this	
1131	conversation that I did with Mo Gawdat."	
1132	So I he has a little screen in his cell.	
1133	So I pulled it up, you know, our first	
1134	conversation. I said, "You should listen	
1135	to that one." And he said to me, he	
1136	said, "I can't listen to that one cuz	
1137	you guys use big words."	
1138	>> So ever since that day, which was about	
1139	>> I noticed that about days four years	
1140	ago, sorry.	
1141	>> I've always whenever I hear a big word,	
1142	I think about this kid.	
1143	>> Yeah.	
1144	>> And I say like give context. So even	
1145	with the you're about to explain what	
1146	Open AI is, I know he won't know what	
1147	Open AI's origin story was. That's why	
1148	I'm	
1149	>> I think that's a wonderful practice in	
1150	general. By the way, even, you know,	
1151	being a non native English speaker,	
1152	>> you'll be amazed how often a word is	
1153	said to me and I I'm like, yeah, don't	
1154	know what that means.	
1155	>> So, like I've actually never said this	
1156	publicly before, but I now see it as my	
1157	responsibility to be to to keep the draw	
1158	the drawbridge	
1159	to accessibility of these conversations	
1160	down for him. So, whenever I whenever	
1161	there's a word that at some point in my	
1162	life I didn't know what it meant,	
1163	>> I will go back. I was like, what does	
1164	that mean? I think that I've noticed	
1165	that in the you know more and more in	
1166	your podcast and I really appreciate and	
1167	we also show it on the screen sometimes.	
1168	>> I think that's wonderful. I mean the	
1169	the the origin story of open AI is as	
1170	the name suggests it's open source. It's	
1171	for the public good. It was an in you	
1172	know intended in Elon Musk's words to	
1173	save the world from the dangers of AI	
1174	right so they were doing research on	
1175	that and then you know there was the	
1176	disagreement between Sam Altman and and	
1177	Elon somehow Elon ends up being out of	
1178	uh of uh of open AI. I think there was a	
1179	moment in time where he tried to take it	
1180	back and you know the board rejected it	
1181	or some something like that. most of the	
1182	uh top um safety engineers, the top	
1183	technical teams in open AI left in 2023	
1184	2024 openly saying we're not concerned	
1185	with safety anymore. It moves from being	
1186	a nonforprofit to being one of the most	
1187	valued companies in the world. There are	
1188	billions of dollars at stake, right? And	
1189	if you if you tell me that Sam Altman is	
1190	out there trying to help humanity, let's	
1191	let's suggest to him and say, "Hey, do	
1192	you want to do that for free? We'll pay	
1193	you a very good salary, but you don't	
1194	have stocks in this. Saving humanity	
1195	doesn't come at the billion dollar	
1196	valuation or of course now tens of	
1197	billions or hundreds of billions." And	
1198	and and see truly that is when you know	
1199	that someone is doing it for the good of	
1200	humanity. Now the the capitalist system	
1201	we've built is not built for the good of	
1202	humanity. It's built for the good of the	
1203	capitalist.	
1204	>> Well, he might say that releasing the	
1205	model publicly, open sourcing it is too	
1206	risky	
1207	because then bad actors around the world	
1208	would have access to that technology. So	
1209	he might say that closing open AI in	
1210	terms of not making it publicly viewable	
1211	is the right thing to do for safety. We	
1212	go back to gullible cheer leaders,	
1213	right? One of the interesting tricks is	
1214	of lying in our world is everyone will	
1215	say what helps their agenda. Follow the	
1216	money. Okay, you follow the money and	
1217	you find that you know at a point in	
1218	time Samman himself was saying it's open	
1219	AI. Okay, my benefit at the time is to	
1220	give it to the world so that the world	
1221	looks at it. They know the code if there	
1222	is if there are any bugs and so on. True	
1223	statement. Also a true statement is if I	
1224	put it out there in the world, a	
1225	criminal might take that model and build	
1226	something that's against humanity as a	
1227	result. Also true statement. Capitalists	
1228	will choose which one of the truths to	
1229	say, right? Based on which part of the	
1230	agenda, which part of their life today	
1231	they want to serve, right? Someone will	
1232	say, uh, you know, do I do you want me	
1233	to be controversial?	
1234	Let's not go there. But if we go back to	
1235	war, I'll give you 400 slogans.	
1236	400 slogans that we all hear that change	
1237	based on the day and the army and the	
1238	location and the they're all slogans.	
1239	None of them is true. You want to know	
1240	the truth. You follow the money, not	
1241	what the person is saying, but ask	
1242	yourself why is the person saying that?	
1243	What's in it for the person speaking?	
1244	>> And what do you think's in it for Chachi	
1245	Samman? hundreds of billions of dollars	
1246	of of of valuation.	
1247	>> And do you think it's that power?	
1248	>> The ego of being the person that	
1249	invented AGI, the position of power that	
1250	this gives you, the meetings with all of	
1251	the heads of states, the admiration that	
1252	gets it, it is intoxicating	
1253	>> 100%	
1254	100%.	
1255	Okay. And and the real question, this is	
1256	a question I ask everyone. Did you see	
1257	you didn't you're every time I ask you	
1258	you say you didn't. Did you see the	
1259	movie Elysium?	
1260	>> No. You'd be surprised how little movie	
1261	watching I do. You'd be shocked.	
1262	>> There are some movies that are very	
1263	interesting. I use them to to create an	
1264	emotional attachment to a story that you	
1265	haven't seen yet because you may have	
1266	seen it in a movie. Okay. Elissium is a	
1267	is a society where the elites are living	
1268	on the moon. Okay. They don't need	
1269	peasants to do the work anymore and	
1270	everyone else is living down here. Okay.	
1271	You have to imagine that if again game	
1272	theory you have to im you know picture	
1273	something to infinity to its extreme and	
1274	see where it goes and the extreme of a	
1275	world where all manufactured is done	
1276	manufacturing is done by machines	
1277	where all decisions are made by machines	
1278	and those machines are owned by a few	
1279	is not an economy similar to the to	
1280	today to the to today's economy	
1281	that today's economy is an economy of	
1282	consumerism and and product and	
1283	production. You know, it's the it's the	
1284	in in alive I call it the invention of	
1285	more. The invention of more is that post	
1286	World War II as the factories were	
1287	rolling out things and prosperity was	
1288	happening everywhere in America. There	
1289	was a time where every family had enough	
1290	of everything.	
1291	>> But for the capitalist to continue to be	
1292	profitable, they needed to convince you	
1293	that what you had was not enough. either	
1294	by making it obsolete like fashion or	
1295	like you know a new shape of a car or	
1296	whatever or by convincing you that there	
1297	are more things in life that you need so	
1298	that you become complete without those	
1299	things you don't and and that invention	
1300	of more gets us to where we are today an	
1301	economy that's based on production	
1302	consumed and if you look at the US	
1303	economy today 62% of the US economy GDP	
1304	is consumption it's not production okay	
1305	Now, this requires that the consumers	
1306	have enough purchasing power to to buy	
1307	what is produced. And I believe that	
1308	this will be an economy that will take	
1309	us hopefully in the next 10, 15, 20	
1310	years and forever. But that's not	
1311	guaranteed. Why? Because on one side if	
1312	UBI replaces purchasing power. So if	
1313	people have to get an income from the	
1314	government which is basically taxes	
1315	collected from those using AI and robots	
1316	to to make things	
1317	the then the the mindset of capitalism	
1318	labor arbitrage means those people are	
1319	not producing anything and they're	
1320	costing me money. Why don't we pay them	
1321	less and less and maybe even not pay	
1322	them at all? And that becomes illissium	
1323	where you basically say, you know, we	
1324	sit somewhere protected from everyone.	
1325	We have the machines do all of our work	
1326	and those need to worry about	
1327	themselves. We're not going to pay them	
1328	UBI anymore, right? And and you have to	
1329	imagine this idea of UBI assumes this	
1330	very democratic caring society.	
1331	UBI in itself is communism.	
1332	Think of the ideology between at least	
1333	socialism. The ideology of giving	
1334	everyone what they need. That's not the	
1335	capitalist	
1336	democratic society that the west	
1337	advocates. So those transitions are	
1338	massive in magnitude.	
1339	And for those transitions to happen, I	
1340	believe the right thing to do when the	
1341	cost of producing everything is almost	
1342	zero because of AI and robots.	
1343	because the cost of harvesting energy	
1344	should actually tend to zero once we get	
1345	more intelligent to harvest the energy	
1346	out of thin air. Then a possible	
1347	scenario and and I believe a scenario	
1348	that AI will eventually do in the utopia	
1349	is yeah anyone can get anything they	
1350	want. Don't over consume. We're not	
1351	going to abuse the the planet resources	
1352	but it costs nothing. So like the old	
1353	days where we were hunter gatherers, you	
1354	would, you know, forge for some berries	
1355	and you'll find them ready in in nature.	
1356	Okay, we can in 10 years time, 12 years	
1357	time build a society where you can forge	
1358	for an iPhone in nature. It will be made	
1359	out of thin air. Nanopysics will allow	
1360	you to do that. Okay? But the challenge,	
1361	believe it or not, is not tech. The	
1362	challenge is a mindset. Because the	
1363	elite, why would they give you that for	
1364	free? Okay. And the system would morph	
1365	into, no, no, hold on. We will make more	
1366	money. We will be bigger capitalists. We	
1367	will feed our ego and hunger for power	
1368	more and more. And for them, give them	
1369	UBI and then 3 weeks later give them	
1370	less UBI.	
1371	>> Aren't there going to be lots of new	
1372	jobs created though? Because when we	
1373	think about the other revolutions over	
1374	time, whether it was the industrial	
1375	revolution or other sort of big	
1376	technological revolutions,	
1377	>> in the moment we forecasted that	
1378	everyone was going to lose their jobs,	
1379	>> but we couldn't see all the new jobs	
1380	that were being created	
1381	>> because the the the machines	
1382	replaced the human strength at a point	
1383	in time. And very few places in the west	
1384	today will have a worker carry things on	
1385	their back and carry it upstairs. The	
1386	machine does that work. Correct.	
1387	>> Yeah.	
1388	>> Uh similarly	
1389	AI is going to replace the brain of a	
1390	human. And when the west in its	
1391	interesting uh virtual colonies that I	
1392	call it uh basically outsourced all	
1393	labor to the to the developing nations.	
1394	What the West publicly said at the time	
1395	is we're we're going to be a services	
1396	economy. We we're we're not interested	
1397	in making things and stitching things	
1398	and so on. Let the Indians and Chinese	
1399	and you know Bengali and Vietnamese do	
1400	that. We're going to do more refined	
1401	jobs. Knowledge workers. We're going to	
1402	call them. Knowledge workers are people	
1403	who work with information and click on a	
1404	keyboard and move a mouse and you know	
1405	sit in meetings and all we produce in	
1406	the western societies is what words	
1407	right or designs maybe sometimes but	
1408	everything we produce can be produced by	
1409	an AI.	
1410	So if I give you an AI tomorrow h where	
1411	I give you a piece of land, I give the	
1412	AI a piece of land and I say here are	
1413	the parameters of my land. Here is its	
1414	location on Google maps. Design an	
1415	architecturally sound villa for me. I	
1416	care about a lot of light and I need	
1417	three bedrooms. I want my bathrooms to	
1418	be in white marble, whatever. And the AI	
1419	produces it like that. How often will	
1420	you go to an to an architect and say	
1421	right so what will the architect do the	
1422	best of the best of the architects will	
1423	either use AI to produce that or you	
1424	will consult with them and say hey you	
1425	know I've seen this and they'll say it's	
1426	really pretty but it wouldn't feel right	
1427	for the person that you are yeah those	
1428	jobs will remain but how many of them	
1429	will remain	
1430	how how often do you think uh how many	
1431	more years. Do you think I will be able	
1432	to create a book that is smarter than	
1433	AI?	
1434	Not many. I will still be able to	
1435	connect to a human. You're not going to	
1436	hug an AI when you meet them like you	
1437	hug me, right? But that's not enough of	
1438	a job.	
1439	So why do I say that? Remember I asked	
1440	you at the beginning of the podcast to	
1441	remind me of solutions. Why do I say	
1442	that? Because there are ideological	
1443	shifts and and concrete actions that	
1444	need to be taken by governments today	
1445	rather than waiting until COVID is	
1446	already everywhere and then locking	
1447	everyone down. Governments could have	
1448	reacted before the first patient or at	
1449	least at patient zero or at least at	
1450	patient 50. They didn't. H what I'm	
1451	trying to say is there is no doubt that	
1452	lots of jobs will be lost. There's no	
1453	doubt that there will be sectors of	
1454	society where 10 20 30 40 50% of all	
1455	developers, all software uh you know all	
1456	graphic designers, all um uh uh u online	
1457	marketers, all all all assistances	
1458	are going to be out of a job. So are we	
1459	prepared as a society to do that? Can we	
1460	tell our governments there is an	
1461	ideological shift? This is very close to	
1462	social socialism and and communism.	
1463	Okay. And are we ready from a budget	
1464	point of view instead of spending a a	
1465	trillion dollars a year on on arms and	
1466	and explosives and you know autonomous	
1467	weapons that will oppress people because	
1468	we can't feed them? Can we please shift	
1469	that? I did those numbers. Huh. Uh again	
1470	I go back to military spending because	
1471	it's all around us. 2.71 trillion. 2.4	
1472	to2.7 is the estimate of 2024. how much	
1473	money we're spending on military	
1474	>> on Yeah. on military equipment on things	
1475	that we're going to explode into smoke	
1476	and death. Extreme poverty worldwide.	
1477	Extreme poverty is people that are below	
1478	the poverty line. Extreme poverty	
1479	everywhere in the world could end for 10	
1480	to 12% of that budget. So if we replace	
1481	our military spending 10% of that to go	
1482	to people who are in extreme poverty,	
1483	nobody will be poor in the world. Okay.	
1484	You can end uh world hunger for less	
1485	than 4%. Nobody would be hungry in the	
1486	world. You know, if you take uh again 10	
1487	to 12% universal healthcare, every human	
1488	being on the planet would have free	
1489	healthcare for 10 to 12% on what we're	
1490	spending on war. Now, why why do I say	
1491	this when we're talking about AI?	
1492	Because that's a simple decision. If we	
1493	stop fighting	
1494	because money itself does not have the	
1495	same meaning anymore because the	
1496	economics of money is going to change	
1497	because the entire meaning of capitalism	
1498	is ending because there is no more need	
1499	for labor arbitrage because AI is doing	
1500	everything	
1501	just with the $2.4 trillion we save in	
1502	explosives every year in arms and	
1503	weapons just for that universal	
1504	healthcare and extreme poverty. You	
1505	could actually one of the calculations	
1506	is you could end climate or combat	
1507	climate climate change meaningfully for	
1508	100% of the military budget.	
1509	>> But I I'm not even sure it's really	
1510	about the money. I think money is a	
1511	measurement stick of power. Right.	
1512	>> Exactly. It's printed on demand.	
1513	>> So even in a world where we have super	
1514	intelligence and money is no longer a	
1515	problem.	
1516	>> Correct.	
1517	>> I still think	
1518	power is going to be	
1519	insatiable for so many people. So there	
1520	will still be war because you know	
1521	>> there will be in my view	
1522	>> the strongest I want the strongest AI. I	
1523	don't want my	
1524	>> and I don't and I don't want you know	
1525	what Harry Henry Kissinger called them	
1526	the eaters.	
1527	>> The eaters.	
1528	>> Yeah.	
1529	Brutal as that sounds.	
1530	>> What is that? The people at the bottom	
1531	of the socioeconomic	
1532	>> that don't produce but consume.	
1533	So if you had a Henry Kissinger at the	
1534	at the helm and we have so many of them,	
1535	what would they think like why why	
1536	prominent military figure in the US	
1537	history? Uh you know what why would we	
1538	feed 350 million Americans America will	
1539	think but more interestingly why do we	
1540	even care about Bangladesh anymore if we	
1541	can't make our textiles there or we	
1542	don't want to make our textile there. Do	
1543	you you know I imagine throughout human	
1544	history if we had podcasts conversations	
1545	would would have been warning of a	
1546	dystopia around the corner. You know	
1547	when they heard of technology and the	
1548	internet they would have said oh we're	
1549	finished and when the the tractor came	
1550	along they would have said oh god we're	
1551	finished because we're not going to be	
1552	able to farm anymore. So is this not	
1553	just another one of those moments where	
1554	we couldn't see around the corner so we	
1555	we forecasted unfortunate things. You	
1556	could be. I am I'm begging that I'm	
1557	wrong. Okay. I'm just asking if there	
1558	are scenarios that you think that can	
1559	provide that. You know, uh uh Mustafa	
1560	Sulleman in in uh you hosted him here. I	
1561	did. Yeah. He was in the coming wave.	
1562	>> Yeah.	
1563	>> And he speaks about uh about pessimism	
1564	aversion.	
1565	Okay. that all of us people who are	
1566	supposed to be in technology and	
1567	business and so on, we're always	
1568	supposed to, you know, stand on stage	
1569	and say the future's going to be	
1570	amazing. You know, this technology I'm	
1571	building is going to make everything	
1572	better. One of my posts in life was	
1573	called the broken promises. How often	
1574	did that happen?	
1575	>> Okay. How often did social media connect	
1576	us? And how many and how often did it	
1577	make us more lonely? How how often did	
1578	mobile phones make us work less? That	
1579	was the promise. That was the promise.	
1580	The promise. The early ads of Nokia were	
1581	people at parties. Is that your	
1582	experience of mobile phones? And and I	
1583	think the whole idea is we should hope	
1584	there will be other roles for humanity.	
1585	By the way, those roles would resemble	
1586	the times where we were hunter	
1587	gatherers, just a lot more technology	
1588	and a lot more safety.	
1589	>> Okay. So, this is this sounds good.	
1590	>> Yeah,	
1591	>> this is exciting. So, I'm gonna I'm	
1592	gonna get to go outside more, be with my	
1593	friends more,	
1594	>> 100%.	
1595	>> Fantastic.	
1596	>> And do absolutely nothing.	
1597	>> Well, that doesn't sound fantastic.	
1598	>> No, it does. Do be forced to do	
1599	absolutely nothing. For some people,	
1600	it's amazing. For you and I, we're going	
1601	to find the little carpentry project and	
1602	just do something.	
1603	>> Speak for yourself. I'm still People are	
1604	still going to tune in.	
1605	>> Okay.	
1606	>> Correct. Yeah. But what? And people are	
1607	going to to tune in.	
1608	>> Do you think they will? I'm not I'm not	
1609	I'm not convinced they will. And for for	
1610	as long	
1611	>> will you guys tune in? Are you guys	
1612	still going to tune in?	
1613	>> I can let them answer. I believe for as	
1614	long as you make their life enriched,	
1615	>> but can an AI do that better	
1616	>> without the human connection?	
1617	>> Comment below. Are you going to listen	
1618	to an AI or the Davosio? Let me know in	
1619	the comment section below.	
1620	>> Remember, as incredibly intelligent as	
1621	you are, Steve, uh there will be a	
1622	moment in time where you're going to	
1623	sound really dumb compared to an AI. and	
1624	and and I will sound completely dumb.	
1625	>> Yeah. Yeah.	
1626	>> The the depth the depth of analysis	
1627	and and gold nuggets. I mean, can you	
1628	imagine two super intelligences deciding	
1629	to get together and explain um string	
1630	theory to us?	
1631	They'll do better than any physic	
1632	physicist in the world because they	
1633	possess the physics knowledge and they	
1634	also pro possess social and language	
1635	knowledge that most deep physicists	
1636	don't. I think B2B marketeteers keep	
1637	making this mistake. They're chasing	
1638	volume instead of quality. And when you	
1639	try to be seen by more people instead of	
1640	the right people, all you're doing is	
1641	making noise. But that noise rarely	
1642	shifts the needle and it's often quite	
1643	expensive. And I know as there was the	
1644	time in my career where I kept making	
1645	this mistake that many of you will be	
1646	making it too. Eventually I started	
1647	posting ads on our show sponsors	
1648	platform LinkedIn. And that's when	
1649	things started to change. I put that	
1650	change down to a few critical things.	
1651	One of them being that LinkedIn was then	
1652	and still is today the platform where	
1653	decision makers go to not only to think	
1654	and learn but also to buy. And when you	
1655	market your business there, you're	
1656	putting it right in front of people who	
1657	actually have the power to say yes. and	
1658	you can target them by job title,	
1659	industry, and company size. It's simply	
1660	a sharper way to spend your marketing	
1661	budget. And if you haven't tried it, how	
1662	about this? Give LinkedIn ads a try, and	
1663	I'm going to give you a $100 ad credit	
1664	to get you started. If you visit	
1665	linkedin.com/diary,	
1666	you can claim that right now. That's	
1667	linkedin.com/diary.	
1668	I've I've really gone back and forward	
1669	on this idea that even in podcasting	
1670	that all the podcasts will be AI	
1671	podcasts or I've gone back and forward	
1672	on it and and where I landed at the end	
1673	of the day was that there'll still be a	
1674	category of media where you do want	
1675	lived experience on something	
1676	>> 100%.	
1677	>> For example, like you want to know how	
1678	the person that you follow and admire	
1679	dealt with their divorce.	
1680	>> Yeah. Or or how they're struggling with	
1681	AI,	
1682	>> for example. Yeah. Exactly. But I but I	
1683	think things like news, there are there	
1684	are certain situations where just like	
1685	straight news and straight facts and	
1686	maybe a walk through history may be	
1687	eroded away by AIS. But even in those	
1688	scenarios, you there's something about	
1689	personality. And again, I hesitate	
1690	here because I question myself. I'm not	
1691	in the camp of people that are romantic,	
1692	by the way. I'm like I'm trying to be as	
1693	as orientated towards whatever is true,	
1694	even if it's against my interests. And I	
1695	hope people understand that about me.	
1696	like um cuz even in my companies we	
1697	experiment with like disrupting me with	
1698	AI and some people will be aware of	
1699	those experiments	
1700	>> because there will be a mix of all there	
1701	you can't imagine that the world will be	
1702	completely just AI and completely just	
1703	podcasters you know you'll see a mix of	
1704	of both you'll see things that they do	
1705	better things that we do better	
1706	>> the the the message I'm trying to say is	
1707	we need to prep for that	
1708	>> we need to be ready for that we need to	
1709	be ready by you know talking to our	
1710	governments and saying hey it looks like	
1711	I'm a a parallegal and it looks like all	
1712	parallegals are going to be, you know,	
1713	financial researchers or analysts or	
1714	graphic designers or, you know, call	
1715	center agents. It looks like half of	
1716	those jobs are being replaced already.	
1717	>> You know who Jeffrey Hinton is?	
1718	>> Oh, Jeffrey. I had him on the	
1719	documentary as well. I love Jeffrey.	
1720	>> Jeffrey Hinton told me	
1721	>> trained to be a plumber.	
1722	>> Really?	
1723	>> Yeah. 100% for a while.	
1724	>> And I thought he was joking. 100%.	
1725	>> So I asked him again and he he looked me	
1726	dead in the eye and told me that I I	
1727	should train to be a plumber.	
1728	>> 100%. So so so uh it's funny uh machines	
1729	replaced labor but we still had blue	
1730	collar. Then uh you know the refined	
1731	jobs became white collar information	
1732	workers.	
1733	>> What's the refined jobs?	
1734	>> You know you don't have to really carry	
1735	heavy stuff or deal with physical work.	
1736	You know you sit in an in an office and	
1737	sit in meetings all day and blabber, you	
1738	know, useless shit then that's your	
1739	job. Okay? And those jobs, funny enough,	
1740	in the reverse of that, because robotics	
1741	are not ready yet. Okay. And I believe	
1742	they're not ready because of a	
1743	stubbornness on the on the robotics	
1744	community around making them humanoids.	
1745	>> Mhm.	
1746	>> Okay. Because it takes so much to	
1747	perfect a human like action at proper	
1748	speed. You could, you know, have many	
1749	more robots that don't look like a human	
1750	just like a self-driving car in	
1751	California. Okay, that that does already	
1752	replace drivers and and you know but but	
1753	they're delayed. So the robotic the the	
1754	replacement of physical manual labor is	
1755	going to take four to five years before	
1756	it's possible at you know at at the	
1757	quality of the AI replacing mental labor	
1758	now and when that happens it's going to	
1759	take a long cycle to manufacture enough	
1760	robots so that they replace all of those	
1761	jobs. that cycle will take longer. Blue	
1762	collar will stay longer.	
1763	>> So, I should move into blue collar and	
1764	shut down my office.	
1765	>> I think you're you're not the problem.	
1766	>> Okay, good.	
1767	>> Let's put put it this way. There are	
1768	many people that we should care about	
1769	that are a simple travel agent or an	
1770	assistant	
1771	that will see if not replacement a	
1772	reduction in the number of pings they're	
1773	getting. Simple as that.	
1774	And someone in, you know, ministries of	
1775	labor around the world needs to sit down	
1776	and say, "What are we going to do about	
1777	that? What if all taxi drivers and Uber	
1778	drivers in uh in California get replaced	
1779	by self-driving cars? Should we start	
1780	thinking about that now, noticing that	
1781	that trajectory makes it look like a	
1782	possibility?" I'm going to go back to	
1783	this argument which is what a lot of	
1784	people will be shouting. Yes, but there	
1785	will be new jobs or	
1786	>> and I as I said other than human	
1787	connection jobs, name me one.	
1788	>> So I I've got three assistants, right?	
1789	Sophie, Liam B. And okay, in the near	
1790	term there might be, you know, with AI	
1791	agents, I might not need them to help me	
1792	book flights anymore. or I might not	
1793	need them to help do scheduling anymore.	
1794	Or even I've been messing around with	
1795	this new AI tool that my friend built	
1796	and you basically when me and you trying	
1797	to schedule something like this today, I	
1798	just copy the AI in and it looks at your	
1799	calendar looks at mine and schedules it	
1800	for for us. So there might not be	
1801	scheduling needs, but my dog is sick at	
1802	the moment. And as I left this morning,	
1803	I was like, damn, he's like really sick	
1804	and I've taken him to the vet over and	
1805	over again. I really need someone to	
1806	look after him and figure out what's	
1807	wrong with him. So those kinds of	
1808	responsibilities of like care. I don't	
1809	disagree at all. Again, all	
1810	>> and and I won't I'm not going to be I	
1811	don't know how to say this in a nice	
1812	way, but my assistants will still have	
1813	their jobs, but I as a CEO will be	
1814	asking them to do a different type of	
1815	work.	
1816	>> Correct. So, so, so this is the	
1817	calculation everyone needs to be aware	
1818	of that a lot of their current	
1819	responsibility, whoever you are, if	
1820	you're a parallegal, if you're whatever,	
1821	will be handed over. So, so let me	
1822	explain it even more accurately. There	
1823	will be two stages of our interactions	
1824	with the machines. One is what I call	
1825	the era of augmented intelligence. So,	
